type,start_x,start_y,end_x,end_y
grass,1450,1550,1500,1600
grass,1450,1600,1500,1650
grass,1400,1550,1450,1600
grass,1400,1600,1450,1650
grass,1450,1550,1500,1600
grass,1450,1600,1500,1650
grass,1450,1550,1500,1600
grass,1450,1600,1500,1650
grass,1500,1550,1550,1600
grass,1500,1600,1550,1650
grass,1450,1550,1500,1600
grass,1450,1600,1500,1650
grass,1500,1550,1550,1600
grass,1500,1600,1550,1650
grass,1400,1600,1450,1650
grass,1450,1600,1500,1650
grass,1450,1650,1500,1700
grass,1400,1600,1450,1650
grass,1450,1600,1500,1650
grass,1450,1650,1500,1700
grass,1400,1600,1450,1650
grass,1450,1600,1500,1650
grass,1450,1650,1500,1700
grass,1400,1700,1450,1750
grass,1450,1650,1500,1700
grass,1450,1700,1500,1750
grass,1400,1700,1450,1750
grass,1450,1650,1500,1700
grass,1450,1700,1500,1750
grass,1400,1700,1450,1750
grass,1400,1750,1450,1800
grass,1450,1700,1500,1750
grass,1450,1750,1500,1800
grass,1400,1700,1450,1750
grass,1400,1750,1450,1800
grass,1450,1700,1500,1750
grass,1450,1750,1500,1800
grass,1400,1750,1450,1800
grass,1400,1800,1450,1850
grass,1450,1750,1500,1800
grass,1450,1800,1500,1850
grass,1400,1750,1450,1800
grass,1400,1800,1450,1850
grass,1450,1750,1500,1800
grass,1450,1800,1500,1850
grass,1400,1750,1450,1800
grass,1400,1800,1450,1850
grass,1450,1750,1500,1800
grass,1450,1800,1500,1850
grass,1400,1800,1450,1850
grass,1400,1850,1450,1900
grass,1450,1800,1500,1850
grass,1450,1850,1500,1900
grass,1400,1800,1450,1850
grass,1400,1850,1450,1900
grass,1450,1800,1500,1850
grass,1450,1850,1500,1900
grass,1600,1750,1650,1800
grass,1600,1800,1650,1850
grass,1650,1750,1700,1800
grass,1650,1800,1700,1850
grass,1600,1750,1650,1800
grass,1600,1800,1650,1850
grass,1650,1750,1700,1800
grass,1650,1800,1700,1850
grass,1650,1750,1700,1800
grass,1650,1800,1700,1850
grass,1700,1750,1750,1800
grass,1700,1800,1750,1850
grass,1650,1750,1700,1800
grass,1650,1800,1700,1850
grass,1700,1750,1750,1800
grass,1700,1800,1750,1850
grass,1700,1750,1750,1800
grass,1700,1800,1750,1850
grass,1750,1750,1800,1800
grass,1750,1800,1800,1850
grass,1750,1750,1800,1800
grass,1750,1800,1800,1850
grass,1800,1750,1850,1800
grass,1800,1800,1850,1850
grass,1750,1750,1800,1800
grass,1750,1800,1800,1850
grass,1800,1750,1850,1800
grass,1800,1800,1850,1850
grass,1750,1750,1800,1800
grass,1750,1800,1800,1850
grass,1800,1750,1850,1800
grass,1800,1800,1850,1850
ground,1650,1750,1700,1800
ground,1650,1800,1700,1850
ground,1700,1750,1750,1800
ground,1700,1800,1750,1850
ground,1600,1750,1650,1800
ground,1600,1800,1650,1850
ground,1650,1750,1700,1800
ground,1650,1800,1700,1850
ground,1600,1750,1650,1800
ground,1600,1800,1650,1850
ground,1650,1750,1700,1800
ground,1650,1800,1700,1850
ground,1450,1750,1500,1800
ground,1450,1800,1500,1850
ground,1500,1750,1550,1800
ground,1500,1800,1550,1850
ground,1450,1750,1500,1800
ground,1450,1800,1500,1850
ground,1500,1750,1550,1800
ground,1500,1800,1550,1850
ground,1450,1800,1500,1850
ground,1450,1850,1500,1900
ground,1500,1800,1550,1850
ground,1500,1850,1550,1900
ground,1400,1850,1450,1900
ground,1400,1900,1450,1950
ground,1450,1850,1500,1900
ground,1450,1900,1500,1950
ground,1400,1850,1450,1900
ground,1400,1900,1450,1950
ground,1450,1850,1500,1900
ground,1450,1900,1500,1950
ground,1400,1800,1450,1850
ground,1400,1850,1450,1900
ground,1450,1800,1500,1850
ground,1450,1850,1500,1900
ground,1400,1800,1450,1850
ground,1400,1850,1450,1900
ground,1450,1800,1500,1850
ground,1450,1850,1500,1900
ground,1550,1750,1600,1800
ground,1550,1800,1600,1850
ground,1600,1750,1650,1800
ground,1600,1800,1650,1850
ground,1650,1750,1700,1800
ground,1650,1800,1700,1850
ground,1700,1750,1750,1800
ground,1700,1800,1750,1850
ground,1700,1750,1750,1800
ground,1700,1800,1750,1850
ground,1750,1750,1800,1800
ground,1750,1800,1800,1850
ground,1800,1750,1850,1800
ground,1800,1800,1850,1850
ground,1850,1800,1900,1850
ground,1850,1800,1900,1850
ground,1900,1750,1950,1800
ground,1900,1800,1950,1850
ground,1800,1750,1850,1800
ground,1800,1800,1850,1850
ground,1850,1800,1900,1850
ground,1750,1750,1800,1800
ground,1750,1800,1800,1850
ground,1800,1750,1850,1800
ground,1800,1800,1850,1850
ground,1700,1750,1750,1800
ground,1700,1800,1750,1850
ground,1750,1750,1800,1800
ground,1750,1800,1800,1850
ground,1700,1800,1750,1850
ground,1700,1850,1750,1900
ground,1750,1800,1800,1850
ground,1750,1850,1800,1900
ground,1550,1700,1600,1750
ground,1550,1750,1600,1800
ground,1600,1700,1650,1750
ground,1600,1750,1650,1800
ground,1500,1700,1550,1750
ground,1500,1750,1550,1800
ground,1550,1700,1600,1750
ground,1550,1750,1600,1800
ground,1450,1700,1500,1750
ground,1450,1750,1500,1800
ground,1500,1700,1550,1750
ground,1500,1750,1550,1800
ground,1400,1700,1450,1750
ground,1450,1650,1500,1700
ground,1450,1700,1500,1750
ground,1350,1600,1400,1650
ground,1350,1650,1400,1700
ground,1400,1600,1450,1650
ground,1350,1600,1400,1650
ground,1350,1650,1400,1700
ground,1400,1600,1450,1650
ground,1300,1600,1350,1650
ground,1350,1550,1400,1600
ground,1350,1600,1400,1650
ground,1300,1600,1350,1650
ground,1350,1550,1400,1600
ground,1350,1600,1400,1650
ground,1350,1550,1400,1600
ground,1350,1600,1400,1650
ground,1400,1550,1450,1600
ground,1400,1600,1450,1650
ground,1450,1550,1500,1600
ground,1450,1600,1500,1650
ground,1500,1550,1550,1600
ground,1500,1600,1550,1650
ground,1450,1550,1500,1600
ground,1450,1600,1500,1650
ground,1500,1550,1550,1600
ground,1500,1600,1550,1650
ground,1450,1600,1500,1650
ground,1450,1650,1500,1700
ground,1500,1600,1550,1650
ground,1500,1650,1550,1700
ground,1400,1700,1450,1750
ground,1450,1650,1500,1700
ground,1450,1700,1500,1750
ground,1400,1700,1450,1750
ground,1450,1650,1500,1700
ground,1450,1700,1500,1750
ground,1400,1700,1450,1750
ground,1400,1750,1450,1800
ground,1450,1700,1500,1750
ground,1450,1750,1500,1800
ground,1400,1700,1450,1750
ground,1400,1750,1450,1800
ground,1450,1700,1500,1750
ground,1450,1750,1500,1800
ground,1400,1700,1450,1750
ground,1400,1750,1450,1800
ground,1450,1700,1500,1750
ground,1450,1750,1500,1800
grass,1750,1500,1800,1550
grass,1800,1500,1850,1550
grass,1850,1500,1900,1550
grass,1900,1500,1950,1550
grass,1950,1500,2000,1550
grass,1850,1550,1900,1600
grass,1850,1600,1900,1650
grass,1850,1650,1900,1700
grass,1850,1700,1900,1750
grass,1850,1750,1900,1800
ground,1700,1500,1750,1550
ground,1700,1550,1750,1600
ground,1650,1500,1700,1550
ground,1650,1550,1700,1600
ground,1650,1600,1700,1650
ground,2000,1500,2050,1550
ground,1950,1600,2000,1650
ground,2000,1550,2050,1600
ground,1950,1550,2000,1600
grass,2050,1500,2100,1550
grass,2100,1500,2150,1550
grass,2150,1500,2200,1550
grass,2200,1500,2250,1550
grass,2050,1550,2100,1600
grass,2050,1600,2100,1650
grass,2050,1650,2100,1700
grass,2050,1700,2100,1750
grass,2050,1750,2100,1800
grass,2100,1650,2150,1700
grass,2150,1650,2200,1700
grass,2200,1650,2250,1700
grass,2100,1750,2150,1800
grass,2150,1750,2200,1800
grass,2200,1750,2250,1800
ground,2150,1800,2200,1850
ground,2150,1850,2200,1900
ground,2250,1850,2300,1900
ground,2200,1850,2250,1900
ground,2200,1800,2250,1850
ground,2100,1800,2150,1850
grass,2300,1500,2350,1550
grass,2300,1550,2350,1600
grass,2300,1600,2350,1650
grass,2300,1650,2350,1700
grass,2300,1700,2350,1750
grass,2300,1750,2350,1800
grass,2350,1750,2400,1800
grass,2400,1750,2450,1800
grass,2450,1750,2500,1800
ground,2350,1850,2400,1900
ground,2400,1850,2450,1900
ground,2450,1800,2500,1850
ground,2350,1800,2400,1850
ground,2400,1800,2450,1850
ground,2500,1750,2550,1800
grass,2550,1500,2600,1550
grass,2600,1500,2650,1550
grass,2650,1500,2700,1550
grass,2700,1500,2750,1550
grass,2550,1550,2600,1600
grass,2550,1600,2600,1650
grass,2550,1650,2600,1700
grass,2550,1700,2600,1750
grass,2550,1750,2600,1800
grass,2600,1750,2650,1800
grass,2650,1750,2700,1800
grass,2700,1750,2750,1800
grass,2650,1650,2700,1700
grass,2700,1650,2750,1700
ground,2600,1600,2650,1650
ground,2600,1550,2650,1600
grass,2600,1650,2650,1700
grass,2900,1500,2950,1550
grass,2950,1500,3000,1550
grass,3000,1500,3050,1550
grass,2850,1550,2900,1600
grass,2850,1600,2900,1650
grass,2850,1650,2900,1700
grass,2850,1700,2900,1750
grass,2950,1750,3000,1800
grass,2900,1750,2950,1800
grass,3000,1750,3050,1800
grass,3150,1500,3200,1550
grass,3150,1550,3200,1600
grass,3150,1600,3200,1650
grass,3150,1650,3200,1700
grass,3150,1700,3200,1750
grass,3150,1750,3200,1800
grass,3200,1650,3250,1700
grass,3250,1650,3300,1700
grass,3300,1650,3350,1700
grass,3300,1550,3350,1600
grass,3300,1600,3350,1650
grass,3300,1700,3350,1750
grass,3300,1750,3350,1800
grass,3300,1500,3350,1550
grass,3500,1550,3550,1600
grass,3450,1500,3500,1550
grass,3500,1500,3550,1550
grass,3400,1500,3450,1550
grass,3600,1500,3650,1550
grass,3500,1600,3550,1650
grass,3500,1650,3550,1700
grass,3500,1700,3550,1750
grass,3500,1750,3550,1800
grass,3400,1750,3450,1800
grass,3450,1750,3500,1800
grass,3550,1750,3600,1800
grass,3600,1750,3650,1800
ground,3550,1550,3600,1600
ground,3650,1550,3700,1600
ground,3600,1550,3650,1600
ground,3450,1550,3500,1600
grass,3550,1500,3600,1550
grass,3700,1500,3750,1550
grass,3700,1550,3750,1600
grass,3700,1600,3750,1650
grass,3700,1650,3750,1700
grass,3700,1700,3750,1750
grass,3700,1750,3750,1800
grass,3750,1500,3800,1550
grass,3800,1500,3850,1550
grass,3850,1500,3900,1550
grass,3900,1550,3950,1600
grass,3900,1600,3950,1650
grass,3750,1650,3800,1700
grass,3800,1650,3850,1700
grass,3850,1650,3900,1700
ground,4050,1400,4100,1450
ground,4100,1400,4150,1450
ground,4150,1400,4200,1450
ground,4250,1400,4300,1450
ground,4300,1450,4350,1500
ground,4400,1450,4450,1500
ground,4500,1500,4550,1550
ground,4550,1550,4600,1600
ground,4600,1550,4650,1600
ground,4650,1600,4700,1650
ground,4700,1650,4750,1700
ground,4600,1600,4650,1650
ground,4450,1550,4500,1600
ground,4500,1600,4550,1650
ground,4550,1600,4600,1650
ground,4450,1500,4500,1550
ground,4400,1500,4450,1550
ground,4350,1500,4400,1550
ground,4350,1450,4400,1500
ground,4150,1450,4200,1500
ground,4100,1450,4150,1500
ground,4200,1450,4250,1500
grass,4050,1500,4100,1550
grass,4100,1500,4150,1550
grass,4150,1500,4200,1550
grass,4050,1650,4100,1700
grass,4100,1650,4150,1700
grass,4150,1650,4200,1700
grass,4050,1750,4100,1800
grass,4100,1750,4150,1800
grass,4150,1750,4200,1800
ground,4100,1550,4150,1600
grass,4000,1500,4050,1550
grass,4000,1550,4050,1600
grass,4000,1600,4050,1650
grass,4000,1650,4050,1700
grass,4000,1750,4050,1800
ground,4250,1450,4300,1500
ground,4250,1500,4300,1550
ground,4300,1650,4350,1700
ground,4250,1650,4300,1700
ground,4250,1700,4300,1750
ground,4300,1750,4350,1800
ground,4050,1550,4100,1600
ground,4050,1600,4100,1650
grass,4150,1700,4200,1750
ground,4200,1500,4250,1550
ground,4200,1650,4250,1700
ground,4250,1750,4300,1800
ground,4200,1700,4250,1750
ground,4200,1750,4250,1800
grass,500,1850,550,1900
grass,700,1850,750,1900
grass,350,1800,400,1850
grass,250,1700,300,1750
grass,150,1500,200,1550
grass,150,1200,200,1250
grass,100,1200,150,1250
grass,100,1800,150,1850
grass,1050,1700,1100,1750
grass,1400,1650,1450,1700
grass,1300,1550,1350,1600
grass,1500,1500,1550,1550
grass,2150,1350,2200,1400
grass,2700,1350,2750,1400
grass,2950,1350,3000,1400
grass,3200,1400,3250,1450
grass,4200,1400,4250,1450
grass,4500,1550,4550,1600
grass,4850,1750,4900,1800
grass,6600,0,6650,50
grass,6600,50,6650,100
grass,6650,0,6700,50
grass,6650,50,6700,100
grass,6700,0,6750,50
grass,6700,50,6750,100
grass,6750,0,6800,50
grass,6750,50,6800,100
grass,6800,0,6850,50
grass,6800,50,6850,100
grass,6600,100,6650,150
grass,6650,100,6700,150
grass,6700,100,6750,150
grass,6750,100,6800,150
grass,6800,100,6850,150
grass,6600,150,6650,200
grass,6650,150,6700,200
grass,6700,150,6750,200
grass,6750,150,6800,200
grass,6800,150,6850,200
grass,6600,200,6650,250
grass,6600,250,6650,300
grass,6600,300,6650,350
grass,6650,200,6700,250
grass,6650,250,6700,300
grass,6650,300,6700,350
grass,6700,200,6750,250
grass,6700,250,6750,300
grass,6700,300,6750,350
grass,6750,200,6800,250
grass,6750,250,6800,300
grass,6750,300,6800,350
grass,6800,200,6850,250
grass,6800,250,6850,300
grass,6800,300,6850,350
grass,6600,350,6650,400
grass,6600,400,6650,450
grass,6600,450,6650,500
grass,6650,350,6700,400
grass,6650,400,6700,450
grass,6650,450,6700,500
grass,6700,350,6750,400
grass,6700,400,6750,450
grass,6700,450,6750,500
grass,6750,350,6800,400
grass,6750,400,6800,450
grass,6750,450,6800,500
grass,6800,350,6850,400
grass,6800,400,6850,450
grass,6800,450,6850,500
grass,6600,500,6650,550
grass,6600,550,6650,600
grass,6650,500,6700,550
grass,6650,550,6700,600
grass,6700,500,6750,550
grass,6700,550,6750,600
grass,6750,500,6800,550
grass,6750,550,6800,600
grass,6800,500,6850,550
grass,6800,550,6850,600
grass,6600,600,6650,650
grass,6600,650,6650,700
grass,6600,700,6650,750
grass,6650,600,6700,650
grass,6650,650,6700,700
grass,6650,700,6700,750
grass,6700,600,6750,650
grass,6700,650,6750,700
grass,6700,700,6750,750
grass,6750,600,6800,650
grass,6750,650,6800,700
grass,6750,700,6800,750
grass,6800,600,6850,650
grass,6800,650,6850,700
grass,6800,700,6850,750
grass,6600,750,6650,800
grass,6600,800,6650,850
grass,6650,750,6700,800
grass,6650,800,6700,850
grass,6700,750,6750,800
grass,6700,800,6750,850
grass,6750,750,6800,800
grass,6750,800,6800,850
grass,6800,750,6850,800
grass,6800,800,6850,850
grass,6600,850,6650,900
grass,6600,900,6650,950
grass,6650,850,6700,900
grass,6650,900,6700,950
grass,6700,850,6750,900
grass,6700,900,6750,950
grass,6750,850,6800,900
grass,6750,900,6800,950
grass,6800,850,6850,900
grass,6800,900,6850,950
grass,6600,950,6650,1000
grass,6600,1000,6650,1050
grass,6650,950,6700,1000
grass,6650,1000,6700,1050
grass,6700,950,6750,1000
grass,6700,1000,6750,1050
grass,6750,950,6800,1000
grass,6750,1000,6800,1050
grass,6800,950,6850,1000
grass,6800,1000,6850,1050
grass,6600,1050,6650,1100
grass,6600,1100,6650,1150
grass,6650,1050,6700,1100
grass,6650,1100,6700,1150
grass,6700,1050,6750,1100
grass,6700,1100,6750,1150
grass,6750,1050,6800,1100
grass,6750,1100,6800,1150
grass,6800,1050,6850,1100
grass,6800,1100,6850,1150
grass,6850,1150,6900,1200
grass,6850,1200,6900,1250
grass,6850,1250,6900,1300
grass,6850,1300,6900,1350
grass,6850,1350,6900,1400
grass,6850,1400,6900,1450
grass,6850,1450,6900,1500
grass,6600,1450,6650,1500
grass,6650,1450,6700,1500
grass,6700,1450,6750,1500
grass,6750,1450,6800,1500
grass,6800,1450,6850,1500
grass,6600,1400,6650,1450
grass,6650,1400,6700,1450
grass,6700,1400,6750,1450
grass,6750,1400,6800,1450
grass,6800,1400,6850,1450
grass,6600,1150,6650,1200
grass,6600,1200,6650,1250
grass,6600,1250,6650,1300
grass,6600,1300,6650,1350
grass,6600,1350,6650,1400
grass,6650,1150,6700,1200
grass,6650,1200,6700,1250
grass,6650,1250,6700,1300
grass,6650,1300,6700,1350
grass,6650,1350,6700,1400
grass,6700,1150,6750,1200
grass,6700,1200,6750,1250
grass,6700,1250,6750,1300
grass,6700,1300,6750,1350
grass,6700,1350,6750,1400
grass,6750,1150,6800,1200
grass,6750,1200,6800,1250
grass,6750,1250,6800,1300
grass,6750,1300,6800,1350
grass,6750,1350,6800,1400
grass,6800,1150,6850,1200
grass,6800,1200,6850,1250
grass,6800,1250,6850,1300
grass,6800,1300,6850,1350
grass,6800,1350,6850,1400
grass,6600,1500,6650,1550
grass,6600,1550,6650,1600
grass,6650,1500,6700,1550
grass,6650,1550,6700,1600
grass,6700,1500,6750,1550
grass,6700,1550,6750,1600
grass,6750,1500,6800,1550
grass,6750,1550,6800,1600
grass,6800,1500,6850,1550
grass,6800,1550,6850,1600
grass,6600,1600,6650,1650
grass,6600,1650,6650,1700
grass,6600,1700,6650,1750
grass,6600,1750,6650,1800
grass,6650,1600,6700,1650
grass,6650,1650,6700,1700
grass,6650,1700,6700,1750
grass,6650,1750,6700,1800
grass,6700,1600,6750,1650
grass,6700,1650,6750,1700
grass,6700,1700,6750,1750
grass,6700,1750,6750,1800
grass,6750,1600,6800,1650
grass,6750,1650,6800,1700
grass,6750,1700,6800,1750
grass,6750,1750,6800,1800
grass,6800,1600,6850,1650
grass,6800,1650,6850,1700
grass,6800,1700,6850,1750
grass,6800,1750,6850,1800
grass,6600,1800,6650,1850
grass,6600,1850,6650,1900
grass,6600,1900,6650,1950
grass,6600,1950,6650,2000
grass,6600,2000,6650,2050
grass,6650,1800,6700,1850
grass,6650,1850,6700,1900
grass,6650,1900,6700,1950
grass,6650,1950,6700,2000
grass,6650,2000,6700,2050
grass,6700,1800,6750,1850
grass,6700,1850,6750,1900
grass,6700,1900,6750,1950
grass,6700,1950,6750,2000
grass,6700,2000,6750,2050
grass,6750,1800,6800,1850
grass,6750,1850,6800,1900
grass,6750,1900,6800,1950
grass,6750,1950,6800,2000
grass,6750,2000,6800,2050
grass,6800,1800,6850,1850
grass,6800,1850,6850,1900
grass,6800,1900,6850,1950
grass,6800,1950,6850,2000
grass,6800,2000,6850,2050
